id,frequency
3196223ccf7fd662,    0
31968d19e701f292,    0
3199557a851095ac,    0
3199773dcf60f2fe,    0
31999618f7c63849,    8
319a46cb665cf6fa,    0
319b0cff68b45dec,    2
319b98ac3df22fd2,    0
319c8beec6472ac7,    0
319e1377de31d430,    0
319e990a2f5d7aaa,    0
31a160cac1a1f5be,    0
31a2fb933cec0367,    0
31a35cd29cf6dac7,    0
31a38b50049106a7,    0
31a636bd6adb7027,    0
31a897a016a66c3c,    0
31a8989c9b310da7,   16
31a8d33e441f309d,    0
31a8ec2bcbfed229,    0
31a93514cdee765f,    0
31a9d3926a519732,    0
31a9db7f68e5537d,    0
31aac60473aba888,    0
31ac7be5ed5a6db1,    0
31ad10caedc70a62,    0
31ade63b57fef551,    0
31aed5a520aadd8a,  321
31afcc1a605e3608,    0
31afd09f0a7a35ec,   24
31b01c854258165a,    0
31b06dd5a8632b37,    0
31b0adb097be5dd1,    0
31b2d93d55051d2a,    0
31b3051de7010bec,    0
31b48fb47d9696e3,    0
31b53d5fb77a0895,    0
31b5de5f385bed38,  811
31b5f80a10434ac3,    0
31b6d4ca5527f7a8,    0
31b71f39150ec7ae,    0
31b730c694584676,    0
31b7533a56f9a98a,    0
31b811bf90e740f9,    0
31b823dba64a5f9c,    0
31b8ed01e444b6b1,    0
31bb837c66010ddd,    0
31bd67428e7435b3,    0
31bd989df4103006,    0
31be5735b3fee48b,    0
31be6a147635f7a1,    0
31bf1212d2a17240,    0
31c075251ab8004b,    0
31c0ed6b0dc7b72b,    0
31c19dd9f2329485,    0
31c37d57016eb7b7,    0
31c3cec621a4b320,    0
31c5836416f0f932,    0
31c59dbd29d412f1,    0
31c5f55867c0ae81,    0
31c66acf6e1cc505,    0
31c75149bc98bdff,    0
31c8536a8d91e0fe,    0
31c8f578d839a1e4,    0
31cb435768ac4bfc,    0
31cc74d9bb685b63,    0
31cd2a8922ae38d3,    0
31cd7823f2ca4dae,    1
31cd928993e233f0,    0
31ce263af00ea6d6,    0
31d02633520c91a9,    0
31d06e465e3b97bd,    0
31d10976918247ae,    0
31d14321e72674fa,    0
31d1a655ae79530f,    0
31d4630d8fbb98c3,    0
31d8eca9d3ae3321,    0
31d9d4c227a2b890,    0
31da51e3ef8d4b96,    0
31dad529fd030742,    4
31daed27e0d9a4a4,    0
31dc111ad09dbed4,    0
31dc7e931c9b4b9e,    0
31dcd294b6419eb4,    0
31de22848fa374b6,    0
31dea9fe8c72097c,    0
31df08364dfb750e,    0
31dfc8d325858c9b,    0
31e109134117344d,    0
31e122766a736c90, 1570
31e2a2d5cf375675,    5
31e33b7896f2f418,    0
31e3d90b721612dd,    0
31e4f136e38d89f9,    0
31e54956efbefc99,    0
31e5b885afc32d68,    0
31e64a4085b4efbd,    0
31e66e218b114c4f,    0
31e68391f409744d,    0
31e7e6b29ad32e08,    0
31e822ff153e77dd,    0
31e859f67a9ce13a,    0
31ea4102d4d40a9b,    0
31ea8065b08e1611,    0
31eab2b61abb369d,    0
31ebd65a6c964efd,    0
31ebe950798dbd09,    0
31edfe8e7963b443,    0
31eea9c02e4c8c5e,    2
31f010da15ed8ffe,    0
31f05517e9503059,    0
31f27d82ad0ef296,    0
31f379ad871430f6,    0
31f3f1672e008b25,    0
31f52ae5b3a0761f,    0
31f56846f3a87fa3,  486
31f675b462faf234,    0
31f761e72a773b19,    0
31f793002c0a9a90,    0
31f94b64135389f6,    0
31f968e3a7b3aed9,    0
31f9d632d70a473c,    0
31f9f2b0a037209f,    0
31fae6befe4e483f,    0
31fc8820e2a452b3,    0
31fd1252e4e12217,    6
31fea3a479d09569,    0
31ff4a9b8aed4948,    0
31ffd62655e7e035,    0
32010137b3699a7b,  128
320143b231602d45,    0
320147ef16a80a40,    0
3202ab64f19d409e,    0
32033f1c4a2f16f0,    0
3204d293fb3c7374,    0
3205366de49627fa,    0
3205d266e0249545,    0
32067af9e33f24ab,    0
3206b8c00049c028,    0
3207b3cc886c08fe,    0
320a9a3edc085dde,    0
320b67d65a5b1a03,    0
320c1bb686d832a2,    0
320ce97f4083e324,    0
320e99c162c01bc8,    0
320eccdf15d56a1d,    0
320f6e7575483197,    0
32108d8069771a7b,    0
3211f7dce8498bae,    0
3212419e0b01aca3,    1
3212c1a9d3817f0d,    0
3213977a3725f7b7,   38
3213dddd8630b581,    0
3214ccaf9938ed3c,    1
321747e2f41b9c3a,    0
32177d0297a9c764,    8
32183580cfe477d0,    0
3218450b7e5d76a9,    0
3218a69751015b6d,    0
3219b3d04d178f02,    1
3219b536a72ab908,    0
321a6758f905fbba,    0
321a8b282032d2a9,    0
321b4a76aa67309f,    0
321cd3fd396b63ec,    0
321f453e6cbe0e7e,    0
321fe14c4c562119,    0
322180b60645f9f8,    0
322242ea19470718,    0
3222fa352b307a27,    0
322330bf00c8cc67,    0
3223876905e6820f,    0
3223e8a00024461e,    0
32256b38af0d3df2,    0
322671c57fdf6de2,    0
32274a81176e3382,    0
32276156cd567b01,    0
32278b41ca843a46,    0
32282498a9a10cd0,  117
32284e177bc69885,    0
3229e5f50ea27d16,   69
322afdc1f7a718f7,    0
322b1725f7ca5488,   27
322c0b1e654d2153,    0
322c737ccc781fe4,    0
322e9547e5620ce4,    4
322ef453be6522c4,    0
322ef6707bca51c8,    0
322efd055b9cc5ce,    0
322f779229e6fe1e,    0
322feb0f0ec61ed3,    0
3230399978d6ad5b,    0
32318cf9127e226c,    1
3232ece9ffe0f997,    0
323320c5ac301f11,    0
32337c08fa5f4d68,    0
323472b808503543,    0
3234a3ef25ba0390,    0
3234b2404a4d6a02,    0
32361642a2fca1a6,    0
3236663497969195,    8
32379205b9935159,    0
3239f7d65cf0db1a,    0
323ad68bf9364242,    0
323c32f1a7bd1595,    0
323c463537484a89,    0
323cacd2b89fffa4,    0
323cda1160e8f72a,    6
323d4c9787a546e3,    0
323d611de9af90c9,    0
323e27204f00389c,    0
323e6ad4421eb18d,   19
323fc5ce17d2879d,    0
32401454f71213d2,    0
3240c5f8b397af6f,    0
32413930d27ade01,    0
32424107f7f61bb4,    0
3243b57ba18953f0,    0
32443e32b8105b28,    0
3245cf392e073392,    0
3245e25d1ebf5cfb,    0
32462bf5c9578b11,    0
3247ffcd9afc2413,    0
32487f28fad5fab1,    0
324896b6dd744bbf,    0
3249b450ee7c8736,    0
324ac734097de5e4,111708
324aca55b4bb1d09,    0
324af59d92dfa94d,    0
324b529d213cad84,    0
324b9be64b969976,    0
324bb8a5f41d8961,    0
324c3b3523dcfde2,    0
324cc4d61eb5b68a,    0
324db0a760654f28,    0
324e89562a1d146d,    1
3250059edd2ecd63,    0
32501b93253d50c1,    0
32532d96fcb46b7e,    0
325389b7ae293c7f,    0
3253978c7fdbe0c8,   35
3253e09dcf4f8663,    0
3257354ad92b9ad1,    0
32584df671b1b2b1,    0
3258e05a5c174dfa,    0
32592dba1d1c1b6b,    0
32599aea7daae871,    0
325a89bfd438a26e,    0
325b07850e74c1ec,    0
325b31fd5be43f72,    0
325cc23a9cfc13a0,    0
325d4337854aa264,    0
325ec2f67e905125,    7
325ef9f16f0468b7,    0
325f32cd9a5745e5,    0
326005d428dc8376,    0
32602da2086b19c6,    0
3261c961c6783510,    0
32653834498ce6ae,    0
32653de19d2fa54c,   45
3266222a754cf5b9,    2
326701bf4a1bd8a8,    3
3268f18245bccd50,    0
3269e37dd46bcd62,    0
326a729791831f12,    0
326aee24c5c24097,    3
326b217069ccb46e,    2
326ba1eb86195b9a,    0
326c7c20c58485e4,    0
326e19f67dce0e4a,    9
326f3d3ab5de44bc,    0
326fb0a66413caee,    0
32701e9afad8001c,    1
3271906478b55d74,    0
32740af95285182f,    1
3274e1ec6f9715e2,    0
32750071ed5f68df,    0
32750fdedfd1a853,    0
32754f08aa7d84b4,    0
327564d07611cca0,    0
3275789036320e2b,    4
32763f2ec9e23bda,    0
32765d6896ee3f7d,    0
3276de0702d8e565,    0
3278674a47f29b76,    0
327921fc0c24db9b,    0
3279f741ad0e7c59,    0
327aed2f8c7f6d2d,    0
327b408095cac8e9,    0
327c3a60ad65d7cc,    0
327c649e0e0df747,    0
327cb47867c5eb5d,    8
327d2db839bbaf44,    0
327def50ee40ecaf,    0
327e089362aac70c,   55
327e1989d65ad3fb,    0
327e2c97f0907d4f,    0
327e36e4af6f6d19,    0
327f092b9741ddf9,    0
327f95b6bb608fbb,    0
327f9ae6a88f6ad6,    0
327fe750701c0e86,    0
32809c662b24ddd6,    0
3280f80b7a62a501,    0
32812ceb572ecb1d,    0
3282e7559b7954d2,    0
3283137a5dd3516d,    1
328314f032fc5adc,    0
3283afbaa496d5ff,    0
328463fc6f1818af,    0
32846e2f93cd01a9,    4
3285613d71cedc01,    0
3285c278f0d2be96,    0
3286dd247421aada,    0
32871509cd9b24f6,    0
3287b96ca4d0c3eb,    0
3287d2bb2af90a5b,    0
328825ff8fd8ff66,    0
32892944a149bdf3,    0
328b121c10b2dfc1,    0
328b80f2f1ba7e55,    1
328c30abfc1c764b,    0
328c3b9edeaa2704,    0
328ca1d682b0875a,    0
328ea57589ac8edd,    0
328f05d767f79156,    0
328feb2a2a0be7ba,    0
329070d769b04beb,    0
3292d80c22af1cfe,    0
3294b4e8c1ea7af6,    0
3296b856357bf90f,    0
3297a0f10db27e23,    0
3297d007c9e472ae,    0
329882a843dbea61,    0
329a67da0677d3ab,    0
329b11a24e1711d0,    0
329b13907280e06e,    0
329c185dd0866322,    0
329cb80c580fd531,    0
329db9cfd7c98e5d,    0
329eb72d393a801b,    0
329f4dfa373bd514,    0
329fc237045665d6,    0
32a1a826de9d2ea7,    0
32a204588ebd5e69,    0
32a4f6f84725d725,    0
32a5cfca6a998a87,    0
32a5d4fdec61ca1a,    0
32a6c6c5e03c3289,    0
32a79de153fcd728,   75
32ab4a519c10f1d0,    5
32ab7eb4fcb811cd,    0
32abec6c4f018469,    0
32abff59dde750f3,    3
32af57026b7006e7,    0
32af9882f638e657,    0
32afa978785ecbe3,    0
32b3237ccbbf2bdf,    0
32b38d0d9638128e,    0
32b53b6e9e17dd91,    0
32b63befc501a3c2,    0
32b6c887c37ab21a,    0
32b8a4d3397d92c6,    0
32b8ff09846dd2da,    0
32ba284b22520925,    0
32bac272876978fa,    0
32bb1af9f83ee7a0,    0
32bb1f8a0bb0e5aa,    0
32bd3404c3f2ee3b,    0
32bf369897caa235,    2
32c02fcfe99c9177,    0
32c278f76510ebbe,    0
32c2c9aac06139fe,    0
32c3542fa68bd01a,    0
32c3d65b88105042,    0
32c48e6118116fae,    0
32c4cb2f84a12810,    0
32c547b7e1fb171f,    0
32c7ae54ad600997,    7
32c8fae0a2db0d82,    0
32caf29ec5a5344b,   80
32cb5b5c8591a74c,    0
32ce160c78be66f8,    0
32cec85966f9ad36,    0
32d04a21c45c33a8,    0
32d0e82e82c3883c,    0
32d0fd8ff8b87ca7,    0
32d2109710a7366c,    0
32d2207cd8b7fa54,    0
32d2fc11f810d5a7,    0
32d3b29966925324,  334
32d641124b2882fc,    0
32d7d62a7fad432a,    0
32d8a26f03dde4ea,    0
32d8ca9deff325c5,    0
32dbad6ab7a5d6a6,    0
32dc7ed2d7241250,    0
32dd15e7e5b9c801,   11
32de1ad85fd2d6d0,    0
32de443186db4900,    0
32dfe58b3c6d20ee,    0
32e072e85daa5de3,    0
32e4381fe5031f80,    0
32e470951241bcf0,    1
32e4d895a7b71128,    0
32e62b165087ad3f,    0
32e644029c5f49a5,    0
32e6ad4c5a65b8f7,    0
32e7fb1e77e8f552,    0
32e8a53955ae33a0,    0
32ea495cd11532f0,    0
32eab083a5346294,    0
32eacb9a2842885a,    0
32eaf9bf1c61c1a3,    0
32eb0dd3271ec9b0,    0
32eb17f49393f80a,    0
32eb28d9a45b186d,   20
32ecd9d1f096a7cb,    0
32f0a68843430fb7,    0
32f22ff4c814c1f5,    0
32f37edae4f5446e,    0
32f614761a1b2312,    0
32f8292025bb66d6,    0
32f8c8c5b1f6b2fb,    0
32f8e1f1f842152e,    0
32f97ee3f3bbb3d4,    4
32f99b94e0e48967,    0
32fbbdc7419f8fe5,    0
32fc40e2bc503f0a,    3
32fd0a8efd4f3ea8,    1
32fdb7f47ce907e5,    0
32fe0a7c456b94a8,    0
32fe2b9b62d26e79,    0
32ff9240a6926b6a,    0
3300e99ffc513074,    0
3302027379edb21e,    0
330245eae36161e0,    0
330290f5f9003137,    0
33030ca186681e44,    0
3303899050e85d18,    0
33041d90ddeab7a6,    0
330545b44a614296,    0
3308a8911753d2d0,    0
3309767370e8728d,    0
330a01913d2224f3,    0
330a9fa8fda70c38,    0
330add700897ecbb,    0
330b3c3f65e5a999,    0
330c1942f38baac1,    0
330e3d7fdc876894,  147
330f96094edb9d23,    0
330fff363c0005a5,    0
33100a7df4995d04,    0
331057c1f162f848,    0
33109ebf525b7b5d,    0
33137ab76a72d84b,    0
3314961c3bb713da,    0
3314d7de46df15c4,    0
33152f921b6cc927,    0
3315a246d384b70b,    0
3317f164fee966a1,    0
331b86072a134165,    0
331c6d2ae3873e11,    0
331d1d54cc091c32,    1
331e43402569faaf,    0
331e6554692b9b4e,    1
331e864ae08f0e9f,    0
331ec07412b1f352,   54
33209b8172095d70,    0
33220abba035a9b0,    0
3322bb25a3cb6008,    0
33238b1cb1421f19,    0
3323956e7882cadc,    0
332410c75331f3d0,   16
33243a6b9ddbdfd5,    0
332655a7b037e32e,    0
332727f21863d218,    0
332750addeb1dbc6,    0
3328006aa97671b2,    0
332890d18a74bee3,    0
3328fc05df07fe93,    0
332acddccd293221,   35
332b53dce32a0e53,    0
332b5c8d4ae374ae,    0
332c13c028275a1d,   13
332c3c0ed2ea30e8,    0
332c785975570d9f,    0
332c97548d0304de,    0
332dd222834eae27,    0
332e0c1b7c45fcf6,   83
332f239de98f4cc9,    0
332f816171758339,    0
3330c4013e24b612,    0
333168d149f713b4,    0
333173807e5dae49,    0
3331953ced980684,    2
3331ab986ec4365e,    0
33324ba5d3dfe50d,    0
3332e6f9665f20cc,    0
3333704315a9ca31,    0
3334ab8c852fd2e6,    0
333540e71c59acc8,    0
3336f1bc32b12f2d,    0
33399a0eb3079305,    0
333a0f4070361c9c,    0
333ad8a2e1d71947,    0
333af2aa408bdff6,    0
333b996ba5a039d0,    0
333c9a92e6e42139,    0
333d2e9b6340b0e9,   38
333e2c05e9f5b249,    0
333e392642ae0f93,    0
333f364db9993544,    0
334080c70e4e85d3,    0
33456938ea3fb24b,    0
33469472d903e909,    0
33476b9f99fd8b76,    0
33480ae842debe44,    0
334857f652a07ced,    0
3348e12fde79943f,    0
334a887f3747c899,    0
334bc1641e8fd083,    0
334c51cad6015b75,    0
334d73896d992f3c,    2
334de1785005c14e,    0
334e5acc8c9207fe,  337
334e5afcef1c7a4d,    0
33513029b47b4ea2,    0
33531033576240da,    0
335598f67dc555f6,    9
3355a9e2ffeb4047,    0
3357d8e44bc7e800,    0
33580f2cd8b89ba0,    0
33588688de790037,    0
3359d18a4cb8ddb3,    0
335ac5f99624abd5, 1139
335bd7e4026f4fec,    0
335db18eaa45c0ef,    7
335eb8a1d8d95230,    0
335eba0431971875,    0
335f05edf5dbc451,    0
335fde120b1a5b8f,    0
33601a745ba5fd01,    0
336087ff841822de,    0
3360ae47fb84bcc3,    0
33620dd597cfd0cf,   13
3363a637988c79aa,    0
3363d9b51b1bd6fb,    0
33641239dbf2b7b3,   20
33642b2a202bd8d1,    0
336469926e27e31a,    2
3364a0cd7e523a89,    0
3366c7bfc21c1fb1,    0
33670f8a3294d7d9,    0
33684dd151420339,    0
3368a9881f838f16,    0
33697629a5a321c5,    6
336a7ef0f928c24f,    0
336a89f04787ab63,    0
336b1c1974fc7e74,    0
336bb2eea7af35b0,    0
336d6115dcc68eaa,    0
336da8703532d97d,    0
336dfd0dfc3c196e,    0
336eda7b0dc7f792,    0
336f5dd0313c9617,    0
3370660398dc9dbc,    0
33710ba1d41b864c,    0
3371d02f179ae3db,    0
3371eab71feb0c25,    1
33727568831f8dcd,    0
3372a766cb5be8ed,    0
33749c981224b0b9,    0
33767e9f813e2c74,    0
337727b138a522da,    0
337748cf5491aad9,    0
33787e9b71c7e0a6,    0
3379393f49cc4caa,    7
33796fb20aa46cc4,    0
3379adf95d273c92,    0
3379d2ec4e76cd8f,  439
337b8037c14eff54,    0
337b9fa98f10c4ba,    0
337be41ae646ac7e,  187
337c15b7a9f8186e,    0
337e02e9fffa39fe,    0
337e34f1235ad775,    0
337f5127921bfe36,    0
337fc77727911295,    0
33807b642e5e28e7,    0
3380db4d16489815,    0
33817b3cf2f18e1b,    0
3381856224f1c922,  290
33857e1ad9ad3a28,    0
3385be6059ee775a,    0
33877bfe21607406,    0
3387e6954a89d2ae,    0
3388bfc3a204cc87,   11
3388d3827e20896e,    0
3388ef393e0f60cf,    0
338a41287db80b09,    4
338b6cbeb19a40ab,    0
338b7b26648f4729,    2
338c0361fa4331de,    0
338c0dfe408e62b0,    0
338ddfdce56591f6,    0
338e3419c87cab8f,    0
3390000b5fc4aff7,    0
3390dcf35bb43c31,    0
33914410883fd047,    0
33915f58e5ec5289,    0
339174bee8c19c77,    4
3392803b85a23e8d,    0
3392decebd8aa595,    0
3392f85fde6b52cf,    0
3393eb8d554404f0,    0
33945d2abccb0d5d,    0
3396304175e5532b,    0
3396c41fa36115f4,    0
33970d07976cbe7f,    0
3397dfcd6ff12179,    0
33992655cf67610b,    0
3399dbf9ce3f50d4,    9
339d3d39954d9488,    0
339d498b895232f3,    0
339e10111e77786a,    0
339ffd653f21a39b,    0
33a04ffd7d32bddb,    0
33a074c969281d1e,    0
33a07a82fae5b4b2,    0
33a0e9fb5d88b93d,    0
33a1e834983e6b47,    0
33a1e8e438c8df49,    0
33a61d5ca63b42f7,  240
33a6741d7c201335,    0
33a683bc317e9a5c,    0
33a699617e64bbf8,    0
33a7be4211f912fb,    0
33a91156a815118e,    0
33a92d1ef3f22dbb,    0
33aa5fc5d0a5d56f,    0
33aa6d917bf27deb,    0
33aac304fdcc0090,    0
33acdbb8736ceca2,    0
33acfb81c42211fd,    0
33ae58f6fd2470a4,    0
33aef6437f1e61ac,    0
33af281c49ec0ca2,    0
33af674f1d081ff2,    0
33afa9421dfb68d7,    0
33b01eb7b6958c84,    0
33b0a75d71bf36bc,    0
33b0d190940092b8,    1
33b1539a0d8f8e5c,    0
33b189ac233b4cb8,    0
33b1befdfcb42287,    0
33b247ccf4b968fd,    0
33b25aa3974a3c47,    4
33b356b288788a25,    0
33b3ce15509b64c5,    0
33b464ba629d8200,    0
33b46c0e5f8c06e1,    0
33b652ec6ec63f2d,    0
33b7541402e495a3,   18
33b761097d2580e3,    3
33b7b9342fad7a02,    6
33b829aaf5942f69,    0
33b8c452de4462e3,    0
33b9658d79b34459,    0
33ba386bf75904c5,    0
33babfe8f7b3a92c,    0
33bb15d68c6ec97d,    0
33bbb54e288bd3ba,    0
33bbd45fce8b02ad,    0
33bce723ddcb0267,    0
33be1d7bd2d7e4fe,    0
33beb3213711cfb9,    0
33bf28d7cd63a6be,    0
33bf3801b96c6552,    0
33c0ee7c05dbd5d1,    0
33c1f565d61400c5,    0
33c34014de9d9d0c,    0
33c38f718aa4e1b9,    0
33c405b6ce10c733,    0
33c4c77ba3e1df4d,    0
33c64063d466530f,    0
33c67db817dd8763,    0
33c8f2e5890d1c8a,    2
33c940568f894693,    0
33c9bec611b00d4e,    0
33c9f32b2b219d44,    0
33ca1046afb57cba,    0
33cb83ed435f35b3,    0
33cba9295d88369a,    0
33cbe6b867afbebe,    0
33ccae07fe197847,    0
33cec4f0cb148f20,    0
33d0c671496bf05a,    0
33d280b4ef54cae4,    7
33d2b711dd83e087,    0
33d3e628cbbdf8ca,    0
33d41acaabe01ad5,    1
33d46cefb07febf7,    0
33d5c4077fada990,    0
33d768967b875ee9,    0
33d7979b7d48eae3,    0
33d8840342c3ec5b,    0
33d8a605920b7dd9,    0
33d92a719ae09034,    0
33da0a9fe572ae2a,    0
33da9be20992b88d,    0
33dc66dbe660ca61,    0
33dec8616e020e66,    0
33df8a4c35887a5f,    0
33dfb4edd58dd2fe,    0
33dfc08dbc708acf,    0
33e07c5ca0b05af3,    0
33e0c9092a2f4004,    0
33e176e103cdfca9,    0
33e41855703d0ecf,    0
33e4cecfcc627b6a,    0
33e5381b1a3770ac,    0
33e553a0cb40b7fe,    0
33e59d23035f8371,    0
33e60642ff266754,    0
33e6733ed85534c7,    0
33e68c2687c253ef,    0
33e7a4d1e88eec24,    0
33e9770e5d4c5110,    0
33eabc91d7a99142,    0
33eac08b47fedb99,    0
33eb840f315e3525,    0
33eb9d7419922d1f,    0
33ebc4d8f4161ed8,   24
33ec671beeb3c426,    0
33ee416e0413d5dd,   23
33eed537ade56a32,    0
33f101944c24a8ea,    0
33f27c634476c86f,   10
33f2b3de49e30a36,    0
33f3e8c926c158dc,    0
33f4319a087cfa41,   34
33f4e1936f5a65a4,    0
33f57bfa2fe0c98c,    0
33f5c5ea8b4a039e,    0
33f6c651535706fe,    0
33f91684c7e77e5f,    0
33f9e2eaf46fbb84,    9
33fb1299edc8366b,    0
33fca4f1352e8cb9,    0
33fcc1256ae3040b,    5
33fd9f4361959342,    0
33fdcf4a5e03edbf,    1
33fe5ef3c14a5329,    0
33fee92477f75f83,    0
33ff0413d61abc4b,    0
33ff1bd3651dcf9a,    0
33ff56b0877c1fee,    0
340014499c8a1f33,    0
3400a795e3612585,    0
340284143283c16e,    0
340370610b3daf8d,    1
3403fd7cdb26c2d5,    0
3404fe70f31a0d3d,    0
340598f4abae0fe9,    0
3407337c46beba81,    0
3407b1f347373893,    0
3407f57919a49827,    0
3408ac651a1d380d,    0
34094179d270444b,    0
340ad859fa3d0b42,   29
340b7da8e5e07631,    0
340c3214293d2a96,    0
340d6b1f960c49bd,    0
340e3755b28b7674,    0
340e8afe890cb960,    0
341021378a002120,    0
3411a182f7ca058f,    0
341293afb5a56e22,    0
341458c3d91e58e6,    0
3415b4d8b2fd8a48,    0
3416e4ea723cb0ab,    0
34177be719c5117e,    0
3417e709096d42c2,    5
341831dd05a9bd81,    0
34188196185c05f3,    0
3418bdda4223240d,    0
3418ebb4c1acc90f,    0
341a37f3c1074461,    0
341a96b79254b33c,    0
341b6cf3e1962906,    0
341b98ddd790fea5,    0
341dfddfcb582a43,    0
341e6e784f3a6841,    0
341f1568d12ca5a9,    0
341f1f2ea273ee18,    0
3422b55422695fd9,    0
3423858bd1460abf,    0
34275e8885bbdf70,    0
3428ea3628c745a7,    0
34292d076b3bd6b4,    0
3429f921ccf1e521,    1
342b619c8320035c,    0
342c85d9872ac003,    0
342c8ae7bc73c27f,    0
342f65eafbf7a78d,    0
342f6d6f9e074209,    0
342f927c5c17d0e1,    0
342fbe38fc8e838d,    0
343028ec94719170,    0
343042105b280d20,    4
3430add3adf5dadc,    0
34312399acd5779e,    0
3431a587866d1131,    0
3432841623ab43eb,    0
34335b6ddd809935,   15
34342f80b96721ea,    3
34348992ad51a771,    0
3434e2627f40cf53,    0
343519bcde1754e0,    0
34354813a596fb5b,    0
34365386dba88412,    0
343674bed4360d17,    0
34368a561d6323f0,    0
3437385bd7c41164,    0
34375c5984803a1d,    0
3437d0bbf8aaedcb,    3
34392ed373483197,    0
343adf5079c4d18a,   23
343b9dcd1a463af0,    0
343c9001838a1d86,    0
343ca17b3a1c2b09,  192
343ce4f1031a4f03,    0
343dc748f4e43747,    0
343e25a20fe98fcd,    5
343e6547790bb9ea,    0
343eef5e4a62bb28,    0
343ff48777766baf,   51
344041e9cbf5811d,    0
3441216f15564c9f,    0
3441a2e96119ddb4,    0
3441a55b3a2cd5b3,    0
3443cf5c95b7882c,    0
34440f14b6f14a9a,    0
344442787ce68f1d,    0
34446b2f02011c3f,    0
34454df85151b2b1,    0
3445cf29dae476f1,    0
3445e48c5ad23217,    0
3446ef8ecf9fdaa4,    0
3447a0a2368bc860,    0
3447d0028df54146,    0
344908dbbf1e0902,    1
344988ebf10d40e6,    0
344a7dd39aa47e98,    0
344aeb0a1a5ef64d,    0
344bac888ca48b6f,    1
344ce63257ece640,    0
344db9f581bb44e1,    0
3451675dd0adb273,    0
3451ffe912527718,    0
34524f945a4688dd,    0
3452a9ed0710c7ca,    0
345404eb6f2af379,    0
34551c903d47734b,    0
3455f2507994484d,    0
3456a850be03f677,    0
34573063b44f6471,    0
34575a63241ddb86,    1
3457f1816d5334b6,    0
34580dc31569d243,    0
34582b0a01fa404b,    0
34587a1c82ace838,   22
3459c5f54ae09f88,    0
345ab8a5ef5e4ae4,    0
345fd63612760dd9,    0
346253f0c38a7276,    1
3462a2460a142127,  104
3462b64aec7fc943,    0
346350c88e49212f,   67
34637e88cbe32af1,    0
3463c6b39e1d970d,    7
34643a55a6327d9f,    0
346501fe9c99e5bf,    0
346503499eecadd3,    0
346536b7b7ce7dc4,    0
34664f013e03a307,    0
34667e0d03d2ebba,    0
34676c57162b318c,    0
34678323282c8011,   78
346929ff9856f67d,    0
346a56fde11c9fa5,    0
346a78c6aa7f969b,    0
346ab0db1ec8e6fd,    0
346b64309c9df86d,    0
346b86e0df360c2f,    0
346c7e79d3a30dfd,    0
346c95cc6795cc73,    0
346caad4097e92e3,    0
346d73f29a3ab790,    0
346de13fabe115ca,    0
346f3ebcd79b0f7c,    0
346f74724afa7aa3,    0
34707097c352b9ec,    0
34714e29a9ee2427,    0
34740d09cad499dd,    0
34744eba853a96b2,    0
347484073b8672c8,    0
34755745d82137f9,    0
3475c0b35ae2f356,    0
347674ecf8cceb94,    0
3477760c92520f4a,    0
347a03859dd6c0e3,    0
347a315ff80f383e,    0
347b44932acda2b9,    1
347be3139958cc4d,    0
347c5d28df645e57,    0
347e296c4efda36e,    0
347ea8961c707b03,    0
347fd9834a5ffb9b,    0
348308a6f1266299,    0
34831274acea0ed8,    0
34833b4786bfbe51,   38
34835bc364d3b3d4,    0
3484109f9f1050b1,    7
3484debbe04d6913,    5
3485510a64d30267,    0
3486cc997f0da62a,    0
3486e610d5b48f50,   11
3487fb1d59524391,   38
3488f199f726787d,    0
348b3a2389a1fd1b,    0
348b4e011937fe71,    0
348bb5f147a7454d,    0
348d2fef5e577df4,    0
349013838c65113c,    0
34905fefe5445af4,   90
3491413d9c68a473,    0
349299b1b4decfa2,    0
3492ce14ae306485,    1
3492cf2929167277,    0
3492f6482b6959a5,    0
3493c4041ad26eb4,    0
3494e44005fed8e4,    0
34955c2a73bdeeab,    0
34958b5c00782db1,    0
3495da0ef4a06a86,    0
34964f0f9e1eed0a,    0
349679f644523109,    0
349707da77abee8c,    0
34973ecf5175ddf9,    0
3498d7412822dd0c,    0
34990c2b33c7b140,    0
3499ba467db27661,    0
349a764874cfa4db,    0
349af98d1261c82e,    0
349b894e36dcb92a,    0
349c09998541253d,    0
349d68e2aca5f13c,    0
349e0ba3f6128fc7,    0
349e539c85bc4e5e,    0
349e976a47379666,    0
349ee5252019aff7,    0
34a0bf94e61fd09c,    0
34a1a96753b876e9,   56
34a1bb4eece3d4e9,    0
34a1dfbdb98b8852,    0
34a20c38e952e2c9,    0
34a3e6cd53ed676c,    0
34a3eaedc03c625e,    0
34a47f5c23aae2fe,    0
34a53b1651b8601b,   18
34a59a646bd367c3,    0
34a59a88e81ff1f5,    0
34a65833a93111f0,    0
34a66706adcaec61,    0
34a6f10e8028de73,    2
34a77507e73a7382,   11
34a7c70835400791,    0
34a87ccee502ace2,    0
34a962c85ca3cd90,    0
34ab5ffab017f356,    0
34ad2f2b85353c05,    0
34ae03fb485d61e8,   11
34b07307510d5c3b,    0
34b11a52ef37ffbe,    0
34b120862634993a,    0
34b1b7482b36a333,    0
34b222435c917f6d,    0
34b23341a390b107,    0
34b2df9c2d6b9166,    0
34b438d3e8c76878,    0
34b4c739c5af655c,   39
34b521a9c5cb36e1,    0
