,index,K4
61,bca31ffe5d782fdb,13976
62,bb14d7d33e7fb5ce,13964
63,3554bb31d2f1e395,13923
64,60ec687843fc7149,13774
65,cd74a8342d25d090,13564
66,43fbdb6ff46ba0f4,13502
67,bea023633aee592d,13370
68,866378eaeac3dcc2,13157
69,11b3311fd8144b3a,13132
70,1b3660568d34cf1b,13025
71,2aa6f6b630b2103b,12849
72,358b0e066c92dd52,12704
73,6f24222009d59644,12372
74,92628b55d746da91,12277
75,bd1d8a2184c14646,12189
76,3db691494440189b,11970
77,c862ff3e5647a708,11676
78,6d4a2eeae5820969,11468
79,73ad2a774a8cb58c,11450
80,2a5246b0be1dbc05,11426
81,fe432dc94d0f309e,11071
82,7e9c4eb8561d34b6,10959
83,684e4a66ffe9e9bc,10837
84,9ccdfb5296a65167,10457
85,12f7d2408c3dcb88,10401
86,855edb2e5ac29f06,10333
87,53ab056bd632e680,10315
88,c242db3e662da86f,10313
89,b151d62fe69c1908,9969
90,d29afdbf49bb89a8,9938
91,316bc914dd301f7f,9826
92,a0c0b42e3496ea24,9692
93,b889895d49ce51f1,9668
94,609fe0e3ee1f8363,9630
95,f222713161b44518,9559
96,b679e97fd4a161cd,9409
97,3d2ef2b3e0e97d61,9285
98,be35a4052b70c8bd,9239
99,d6fe1528dbb6ba78,9053
100,7e5291abb3954610,8925
101,faaedfb331b0b9e9,8786
102,477fef05f0820fe8,8785
103,5a0417341938a336,8748
104,bbb53d96f44666e1,8735
105,1e4d11b0c883e699,8696
106,b6c9bd1ea8069058,8671
107,e2d42cab9a2a6726,8644
108,440e23b95b2673e2,8630
109,7186b9c3dc328e8c,8591
110,70a22956e2a2855e,8420
111,f4797fd07d9b0e1c,8401
112,c7d4d8dbe543a241,8372
113,d9d23af408d14927,8342
114,ade86ddc910cca5d,8289
115,a7c4818812cd9e97,8285
116,4fab01771fc0f0c4,8202
117,64788fade801f45e,7950
118,f1462e0e91eeed42,7909
119,b8f10aaedb07d12d,7829
120,bca9a6cd1adaab1d,7828
121,c68e7a7384a44143,7782
122,e60b38de97d19221,7723
123,f3176709ae5c2084,7586
124,858365bce9cdae4d,7569
125,378e3c61b6e75759,7521
126,7e37deee250514a6,7478
127,bc820051fbd08e13,7383
128,a1695a2f261a125d,7308
129,65734fb56dc13b4c,7241
130,2dc1637e0ceafdd3,7199
131,3a79d439f47d3256,7082
132,ac26bfe54a8a8f38,7075
133,d09097431acb1794,7036
134,a371989fdaf6c30f,7015
135,54a7a17a6796220d,7012
136,d5d106c800071f5a,6860
137,76e276cdc9ba2ce9,6838
138,d6b2b676cf0b6b44,6717
139,de84da9dfd5a336d,6606
140,4bea4baa91123a12,6575
141,b368ea5a989661bc,6557
142,b1d79bbce7eb4eea,6549
143,5a024744fb1284c1,6500
144,4f48faf3b5ef2a27,6445
145,3c3ee02253fb5546,6421
146,85d369ba3151debd,6370
147,aef4ee042bea9c6b,6327
148,353ae0f0da2f5be5,6261
149,9abac790ae1151e0,6197
150,f0bc3d2ccb399a00,6182
151,e86f8703584cd866,6167
152,9112222f105a1d11,6164
153,61536baccef4497c,6151
154,d6a3f8452508fa0a,6149
155,bce4b3596b851520,6131
156,1cdddd02d0281f4a,6109
157,985a7942ac7f451d,6108
158,9d6c0eb16de6ae23,6103
159,3b965e6021e9ce1a,6045
160,91cf3de3f7aa7817,5995
161,6952753864a5f11d,5959
162,759744d1198de61f,5784
163,905ed472fb4ead51,5760
164,22686c8afcf15937,5736
165,182b06270f22ba65,5659
166,4b6926b0754cb602,5630
167,85443f930d812f92,5587
168,87c4b2245008f58a,5572
169,b83bcf1b72468e88,5554
170,b3eac78a3528e462,5552
171,1e81d1e9ced19789,5549
172,116cfa60b6f89c78,5500
173,d118eba1e061c033,5478
174,aaf1e74eb7ea0675,5436
175,5722fbb959dd3b5f,5385
176,9e670f43185b778c,5381
177,78d55437c6555d2a,5371
178,762ee94f86754b68,5368
179,dff40de4dd25253a,5358
180,759c2c3c56dd474f,5327
181,5cbb88e0b2b2f425,5301
182,d9cda7d4cae5ff1f,5299
183,b67710f4ba97feee,5284
184,6863b231891f9c74,5269
185,cab7ddcafd7db433,5227
186,d221fac48ee7e21f,5221
187,a9786abd381bdaf0,5181
188,6f31d594b4e5b59d,5146
189,1b01a3d333aa3548,5141
190,8476b0ae56153d6a,5120
191,e118044a92a0eac6,5103
192,24981f3a4301a64f,5077
193,43afe8d53359e3e4,5072
194,1830dc7d5ac4e77f,5043
195,380808ba180aec73,4984
196,5c2194148c6cce41,4892
197,78ee58cdb4226247,4888
198,eb9ec70e035bcdc6,4867
199,749e8fef4edb1490,4849
200,6c6d07e5821cd3ea,4844
201,7d1ae4651d6bc4fe,4801
202,ee2532c23b95253e,4785
203,2701ebdd7d472366,4769
204,161a85d15d96a33f,4746
205,e8570488d9e708bc,4727
206,e208a47db9335a24,4702
207,cc8d78432f4b4a87,4672
208,dbeabaf7b12face3,4652
209,7fefc1372a5b8d09,4635
210,f518a78b861bd04e,4630
211,7c9a517039a6308b,4593
212,e2946ad864746365,4592
213,4d954c4acf1119e1,4585
214,cc469de811e40a76,4573
215,41a2e0cb34a63160,4518
216,61926874f4d0d5ed,4504
217,565ec9822ca30928,4475
218,ee900ea7fafc20bb,4472
219,ceb48768f9fbb215,4470
220,ad0422c8d620caf8,4306
221,95718c051dae97ec,4264
222,d2f5833fe5a405ab,4261
223,51afa01d675e0cef,4234
224,26a683a75ad83866,4232
225,1c98bb7426890cab,4194
226,ff60782591147945,4175
227,a5c3195e952bcd5d,4160
228,621dc1153ac28ede,4101
229,3a3fa7ef1979247d,4085
230,2ed93f4fc12e68ac,4082
231,db8dc0001d5ff803,4077
232,e57746fcbc7a9d22,4071
233,335ac5f99624abd5,4056
234,fad0202578abdbe0,3956
235,52557eccea757481,3953
236,9504aaca0469d8ac,3947
237,ab7564a2fb726271,3942
238,39ab8771b4f3b16a,3931
239,a8cec75ca2dd4e2d,3906
240,30c3dfacfd06da96,3823
241,75d83af8e69f7bf0,3806
242,e200e549250952dc,3781
243,fa72716edff1fd96,3773
244,750dc5d8cba3e6ec,3770
245,b331150397becac3,3753
246,813038c4bd5f8311,3750
247,39547988f0e7eb85,3730
248,1f67386cdb204853,3725
249,58e0b25a859bfa21,3714
250,d0ad17393b968276,3714
251,ee6b86ec836a910d,3704
252,ee420e240623a3e7,3699
253,e3e2fa4a1dce5dd4,3655
254,a3f8dde0ad4e7fad,3649
255,b78dcff3a30e96b0,3594
256,7997e6306b21351f,3582
257,dc7618f50e5e4863,3557
258,969f703522844153,3500
259,bf338bc16e04524d,3491
260,df076e2053e16d17,3394
261,62f8ab2ea4ea0424,3379
262,f8be9eec7b4131a6,3354
263,1a4d3d13b88bf2d3,3348
264,31e122766a736c90,3321
265,a5c41cb6b8750e2a,3315
266,37f755ad652f3b3a,3312
267,f5b1ba0e1ba9987c,3291
268,53a6350085ecc51e,3283
269,5f9a85c9cfd88900,3281
270,c8e78dad889db317,3262
271,a1a0a4066f228598,3256
272,ccc04a2685dd4e9d,3239
273,3faf3037bbe4cf7a,3236
274,f5f2cf401b2ff0b4,3229
275,3e942de31d9c8099,3225
276,9d257543bc4d1440,3215
277,816cf175574cf2fb,3209
278,3f4c997c348d4d3a,3209
279,80f9e632696dadc6,3201
280,f6d41e8253fd1557,3196
281,3d975399ada395e3,3191
282,7bee0aa95f99a3ed,3182
283,e588b802b73e06bb,3176
284,fbf4fc40a933bc81,3145
285,c0c6eb6739319591,3131
286,e6c129c04fe1ebdf,3125
287,219da01ca8b99682,3119
288,89924a8ea9227f35,3082
289,769e04ae75186a60,3078
290,b8b14ce8481d7134,3072
291,e3d896dfb57b3d6e,3063
292,bd54e970066bdeb2,3043
293,f6a46956aabf6e4d,3038
294,9586dc36aee88f72,3036
295,aaf9d651b5657608,3025
296,29927a7b49b9aab9,3020
297,bdfcac88f38e0fca,3012
298,7d77b1323bd79bf6,3001
299,ac1a31450dc6e483,2997
300,c55af43e2fba1cdb,2962
301,4fe2c4892f0c943b,2958
302,83e59e1d3e51d65b,2957
303,a948a90c60027536,2955
304,1714f1182a0b1c85,2955
305,1e7e4db7879fb0b5,2931
306,40d180fd62906303,2919
307,4461c8c6dbc821c1,2883
308,8ce91b98d8c82609,2860
309,62b6503b5a57113e,2859
310,dc41a3f150f5028e,2855
311,fcf75bf82d3910d3,2852
312,8019a480ab714710,2794
313,8016f9db729360dd,2768
314,58e294d9185ebafd,2767
315,3379d2ec4e76cd8f,2760
316,bd6f2399575c260b,2758
317,ecf35579be52a82d,2706
318,49b854fb5e1e4dce,2703
319,cb08b94d35660439,2697
320,6fe45e1e0e5561eb,2696
321,9ae15116a91320a6,2683
322,f584ef3cb4e7f531,2651
323,59c2afc80c7bcb61,2642
324,c11912ffe152d822,2640
325,97f1b70e713a41d2,2634
326,479e1f5b9c05018f,2632
327,b9c471bc53981cb9,2615
328,e1dd6d1c61fa64b9,2592
329,c5bbe024212ef51b,2584
330,2b80163281d7da35,2576
331,4098ca19f60dc792,2570
332,1f1ee1fb6dcca2cc,2567
333,58a64cb0e49993a1,2566
334,3381856224f1c922,2564
335,6261946d7e5f6ee0,2564
336,883f0ed782b283e2,2554
337,fe03ec6e7ddd8344,2550
338,ebda3f112c3423c9,2549
339,b915e8eb0fece037,2542
340,d232bb9243a17553,2515
341,f4b7b04c559dc237,2510
342,6200d2581c5e42a1,2485
343,2e0321416b1383c3,2482
344,74b0a40f8adb8711,2464
345,b62c5d7c72aa181c,2462
346,d78bc598b0457856,2460
347,4c39a6f841831f16,2458
348,b0e2b1ad3ffff0de,2457
349,931429a21b1d9289,2456
350,d0f37668958a190e,2443
351,588314c1a6d452ce,2441
352,f2997402be934d75,2391
353,40a91ef57b86ba1e,2389
354,549b84d33c39e1a8,2365
355,9885f0466a51b008,2346
356,8d290e37d4c19ab1,2326
357,ce6225e75ae5dc3c,2320
358,65ab36aa7324d348,2313
359,ac0cc43c75aac448,2307
360,2e213df806b036a7,2299
361,4f205c25f73f50a1,2295
362,c4f519b1cbf91b5b,2291
363,7dfb5832152d0bb1,2276
364,f43586ba2ab373d3,2275
365,84a1e981efb33375,2272
366,5f0437410dfceb98,2270
367,78285e4ad015b366,2268
368,8e39a02183bfb9d2,2262
369,92e965fe5f0d22bf,2260
370,7358119ada85d645,2258
371,4d5fdcf79df2df59,2254
372,5cafe048e5ce89e1,2248
373,f75ee80f0c56e1ab,2236
374,5e78bdc1541703a6,2224
375,7ef35156392953ab,2211
376,8125143ae85d120b,2201
377,204804677e80f854,2190
378,e2d61db4880fe4ad,2184
379,5847e722690075e6,2181
380,d932d5970e5effe6,2174
381,d5f3bd077046e195,2153
382,b000faa03b9bd3a0,2150
383,4aa045792b0bca18,2144
384,908ed300ee0a6985,2138
385,67631ec8e054969a,2122
386,194b76399cc1d96f,2117
387,6b818e50c586b643,2113
388,46e6a0901c4d8b87,2104
389,89f651cbc9805eb6,2097
390,8ea1de9be7eaaeb1,2067
391,64356f801abddfa2,2036
392,87c27723327a463d,2023
393,787cec14588c2152,2007
394,9fa64578304bb269,2003
395,79190f395df70824,2002
396,a35b142dd30ee1de,1991
397,e33dc6d0ae5ad14d,1980
398,863de2e0b4e70dc4,1975
399,52adddc3e9b45857,1962
400,8bfe4a7d3e201582,1947
401,a1f11949510844df,1946
402,8872e72547a6c26c,1933
403,c41c142eaa9af734,1930
404,dbfc41a3557368ee,1912
405,592f3bbb9514936f,1909
406,cf08177dd919f02d,1898
407,e8cc247161de4761,1893
408,2e35cae8b21e3720,1892
409,b4213f299446e480,1890
410,5a8db9c8e3fe2139,1876
411,3ac8475a5d6ac5b2,1867
412,1da054db44a72302,1850
413,5a58e862d5211264,1838
414,f8cf881f80e4a313,1836
415,d8a2dedf952602cc,1829
416,fb65c39238cbb41b,1803
417,24e2199f46eef503,1788
418,206d765ef5f7e24d,1787
419,f0847c13a931adc6,1787
420,fede3fb3ca35ec3b,1777
421,1a3eceaf89d07d41,1777
422,845b26e1c4a32f31,1776
423,595abe844d2a4c42,1771
424,a122a26d0919a0a1,1771
425,b6da935ba4617f45,1759
426,63250603b23ec849,1757
427,d6fd08b731e9bd53,1752
428,1581905f66d49808,1750
429,a03db3abeea863f4,1742
430,acdc6576b41f433a,1740
431,c8f7d0af6da46990,1728
432,11b047e4eb0d8953,1721
433,7c33fddaa5cc8b1e,1718
434,70327b92502a7f70,1715
435,31b5de5f385bed38,1707
436,d61be2d7e9e0b9c6,1705
437,e8ee1ada3b43a2ef,1703
438,5e9362f2ae13b04b,1700
439,eff099b7a8369f36,1696
440,3608327493155203,1694
441,fb433da333d31523,1686
442,404c2b9f9bded582,1683
443,4e84c8c3edb44158,1679
444,2d5422280ddd25d6,1675
445,4d3e9a1981b7004f,1670
446,8fd6ec30fea22088,1667
447,e62b2c971c4de21e,1666
448,1e548fe99b61af8c,1665
449,cdf650278cd7ce5e,1659
450,b8db99fd1441cc0d,1650
451,3821aa69c1f1847d,1649
452,59f5498c16cee88b,1642
453,8e01b2fe77b9306d,1641
454,8f03aa5ebbc68148,1638
455,b4b984a0a212056b,1636
456,c3afb44fc8b628b6,1634
457,c6bb4afdf52be48f,1633
458,60f7764cfe321123,1624
459,5270725e92757f26,1622
460,8f0c09669dac7479,1619
461,3d3b48b52707515a,1616
462,5771f4c9b16e49c8,1614
463,2abeb12f2368e3e7,1607
464,6210cb685af92532,1597
465,1d08745fdf4d4e22,1592
466,aa895653d88894eb,1586
467,a761563765fed98c,1562
468,43c82dce5a140eb9,1562
469,53f70bf4cccad44b,1548
470,629ebf3e07628fd3,1545
471,bc0d0c03e9b04c6c,1537
472,7da41eb9e14c1b95,1535
473,2d68fb0cc2421a81,1534
474,9cd49c6544ce41d7,1533
475,a743eee9b30f05cc,1527
476,4d05e3f99fc2482c,1526
477,ce71870d38370270,1517
478,2449b33d8f0a991d,1509
479,a08d979756340853,1509
480,864cef971a43b71f,1505
481,9e20398be652daa8,1502
482,e9425f192a369d8d,1483
483,243945483f151716,1479
484,f35982ee5e37f99b,1477
485,31149fcfb7043bcb,1465
486,981be2f3b60f108b,1463
487,8b0a3f988f4dc47b,1458
488,bfed2b977a4a1071,1449
489,a3279211e5e5afc0,1441
490,c3b1a0bcf0178bcb,1441
491,aba42914b0345ca1,1434
492,b9482263211fae28,1432
493,a5a9bbda21797e8a,1432
494,be9d25188c1b2fb4,1428
495,3d9f26e762ac9c5e,1422
496,453953ee93a37621,1413
497,2a0b7ccd97197bba,1412
498,94ca4f113e6ed02a,1409
499,5c434935f46273f9,1408
500,69dfd1a8a8126a91,1407
501,ef8c02936aa620f8,1406
502,16dae636cd15d083,1399
503,9d04624722195bfa,1399
504,92e21286f39f3fc8,1395
505,4ba186cedbdf1df9,1395
506,68ded5657f28a6c8,1393
507,50ee69c5f97ce4ce,1383
508,1fdba50e2e7a1018,1381
509,dc02a83fcdd79b7e,1377
510,2c70af8136c26816,1377
511,4fa18b7dabaa3cd0,1365
512,5deac6ac50c88bc7,1363
513,65e6ddda8b4b1ef3,1353
514,2ebe5fbee9ebdb76,1353
515,2f4a7ecbd6091fe9,1351
516,fae4f1e2575a9708,1349
517,df0bae589e8fd8b6,1349
518,e287d2e8b9a000d4,1347
519,57b3506ec21da353,1345
520,d6a8c55e1715adf0,1340
521,3001b3c7c78d6b7b,1340
522,7f8bae9ab24638f1,1335
523,7fa82ff75ac7906c,1330
524,244eaa2cc6096612,1320
525,d6a44061d2f8060a,1310
526,531fba632e6c55b2,1308
527,3f5126c4f23cc1f8,1306
528,54a91aa57fe531c0,1305
529,c3295ee505dacb9d,1304
530,641d892691cb719f,1303
531,7fbb0857630e4abf,1288
532,a77b3bb6af3ede3b,1287
533,5b18ef7f389c19e9,1281
534,b72aec37773adc74,1278
535,eeb498f01dab1f58,1278
536,1ee4f2059f5b7727,1276
537,b5596b3b6892e2af,1272
538,1e4635e68be64f62,1261
539,3612ed02f22cf453,1257
540,2cb16b6371fe42b9,1253
541,fb047822be903431,1251
542,100aad48ff6522b5,1239
543,72451afabdc29056,1238
544,910cda72aa173c1a,1237
545,4af8aa2ca3fb73a5,1236
546,ff4ff56fbadb07c0,1236
547,31f56846f3a87fa3,1224
548,b615b3c1b39d4615,1224
549,867faed66ebe3045,1223
550,67775df23824477a,1220
551,9033a9613e4523d5,1217
552,495ab18c63421522,1212
553,a885ddcb7b2377af,1212
554,125b6315a4274616,1211
555,ad39d14bdb132b16,1208
556,ae7402521af5a1fd,1208
557,358a123b60ce293b,1205
558,2fc4a781172e5e6c,1205
559,68690500551f7d08,1204
560,ba6d2fa6fc733689,1195
561,b399c042f5c6b900,1195
562,d96aaf5f0f9b5f21,1195
563,e1e6c80df99aa6d0,1194
564,fca90e7f73f3c8ef,1191
565,71ebb6dde424f985,1184
566,80f8e0efea4ea29a,1184
567,e7120a113e7d2eb0,1182
568,a440178f212cc531,1181
569,81506e1cabb8d3a3,1175
570,cbaa07976594da83,1175
571,f311465ef351b357,1171
572,bc68632be699cd73,1168
573,2c9b261646dd1155,1164
574,a133e84e67ff8acd,1162
575,638edf60b0851c5f,1160
576,f25682ba22d8b720,1160
577,1d84dd56d4ecb1ff,1159
578,e8252ee65c43ef8c,1157
579,220cb2303d119a6f,1156
580,2edc7f524b6afea2,1154
581,d0f18a519b8d793b,1148
582,c69806d391af0b6b,1147
583,27a2dc7722173835,1134
584,f979be68af2ba7f1,1127
585,e47ad5389e771852,1125
586,7ae7015f68439f97,1125
587,f991af8c0d7550fa,1123
588,6717c4cab8e3e4f0,1121
589,8ccd315250bfd291,1120
590,dff801b5e45373d7,1120
591,18a1fece22fdc8f6,1119
592,c141deca2cc118a0,1116
593,4a006793b78e88ee,1113
594,8abdc0cc1035c650,1112
595,233ba3b66458167d,1111
596,b1a35b7c3fd8b2e4,1110
597,800cb3c1929d3b31,1110
598,b29714205df48248,1105
599,e31515dcd97f3a52,1102
600,f23f704e9055d9a1,1102
601,9dc0b3fbcdaf5e5d,1101
602,e608c66580bffed2,1100
603,c66403c4d48619a2,1100
604,9e4bbdb4214cd67e,1098
605,4e2ee827d0451372,1098
606,32d3b29966925324,1094
607,1e6719820aa5c325,1094
608,5286a80369a3ba3f,1089
609,1ee08c0671e5552f,1086
610,e74311d85b608f89,1084
611,b21c4177d330cc92,1083
612,eaa5925e407f9368,1075
613,e3cc8478287c5929,1071
614,5f34e3f0dfaed2ea,1065
615,c3cd4dfebf92a379,1062
616,62e9b1a2497391ea,1062
617,39aaf2735902f8d3,1059
618,343ca17b3a1c2b09,1056
619,9ca7b856c7030f5d,1056
620,4ba98640a85ed043,1053
621,fb9a67a6021bde36,1050
622,977e4120f0c72865,1049
623,f95422ea75f008f2,1047
624,4df336bec10b9c0d,1043
625,4dde168c9dedad47,1031
626,1c7b7752b5cdcb6f,1031
627,bf90ebb129ae3588,1030
628,dd50a4a35e9e47bc,1029
629,c01ea6f492cc2f5f,1027
630,d4b8302dc23f13d3,1023
631,a1344f9b2d8b3524,1022
632,7d6bcc83832f720e,1016
633,b37978c3ebac74c3,1014
634,a09e93443864a68a,1013
635,f4c04f568acffc9a,1009
636,aa7f2e100ac651c0,1008
637,3487fb1d59524391,1002
638,bf87016dedbe84a6,1002
639,5df100eb3cbfe835,1000
640,8b7ec5397f288190,998
641,a7d9785a500f5894,998
642,aa09a3ca8beb3885,998
643,a4cd7194baad1e7a,996
644,2f19af18bae8365f,994
645,df91d22d552e4fb1,994
646,f807cea3e4385a7c,994
647,2a91aa3e323a34d9,992
648,b3d48952c520e029,989
649,5a1261d370c1da6a,985
650,72ecdde8dfcd04a7,985
651,2f89084003c0688d,978
652,dafde4136fe61e3e,976
653,b011a183abf54a81,975
654,dc4dbc0dc24dfe8b,974
655,c287383132c6d734,972
656,d9077bd98bf3825c,969
657,d255aa57195abf89,968
658,b82911cb4bd6ab8e,968
659,3b9f08a614b08fcb,967
660,c105eb3aa7747c96,967
661,8eea41bcee33825f,967
662,dc061173773165e8,966
663,e781500c329b2fe5,963
664,801d1699647ae6e2,962
665,88228740073efdab,960
666,20b4d4cd86b5ab3e,957
667,ebffc05329450c0b,955
668,fbe01a5b0707eaae,953
669,cc2aa68ad35c0380,952
670,531c00e388268016,951
671,35867ec7ea3758a1,949
672,6ca215edbdff2872,942
673,fd386a8cd17c05c1,935
674,d5f05ec8699497af,931
675,b7d81eff4c2edfdf,930
676,5f29ac92b230e99d,930
677,88ba9a8c1fcab9e5,926
678,c91207e3f2759446,923
679,6e7da16e53243574,914
680,b6c54ac00deea332,913
681,8da1a8ee7a4f1a23,912
682,b0f12603fe1ba6ee,910
683,9322e431996c8cb3,899
684,e6fec0991269f34e,898
685,2a4aade07956c34c,897
686,aae293118b3c9500,897
687,ab5f1c55e06d4385,895
688,858aff55be103632,894
689,fee65d2a83e3a13d,891
690,898cf8803a6b3852,889
691,648bb7dba7c87683,889
692,dfb6734274ff0a6c,888
693,e77e1c32d28f2451,886
694,cce04c6ad973f9c4,883
695,c5550883319591c2,882
696,f845181ab6d7a638,880
697,c3577e1280d8fd87,880
698,89ecef54c2c1b2f9,878
699,5c58c41597afee4e,874
700,389bf0979a8ff3a6,874
701,3eb87284734bb9ad,872
702,be6ea972461cbeaa,869
703,27f9f8cf3f12ad78,868
704,820e3126ee44d46b,867
705,dcb590420bc023f5,866
706,7ba38409959c530b,861
707,c71986e5e67d5bba,858
708,17efda51178aeea1,858
709,bd92c3ac324d359a,857
710,4d578bed9644bd9d,854
711,f111fb9faabebadd,852
712,60eb104ac8d163c6,852
713,224cb2b5b4003e76,849
714,41b024c00a589f35,848
715,8f5e76e94a0e5fbe,846
716,55deff6c35afc579,846
717,b5af812d36e65fce,844
718,5230421ae2f4c7d5,844
719,4131fb4e4991fc9a,844
720,7fcc22c5c8e7a0a4,843
721,3d83328820c6bb39,842
722,6e43863b5b04e8ac,840
723,ab5306975c08999c,838
724,9af4a5bf1d7dc326,837
725,84338d2c01f28514,837
726,5eec870bba42a6e9,837
727,35b75b276fe371fb,833
728,ba41755d77115943,832
729,2f7d25a5352b9479,831
730,a05a4e683d31c3fb,829
731,56925e974c73b2aa,828
732,3379393f49cc4caa,827
733,b1c295557ee69ec6,825
734,91c720e348593971,824
735,8a4cec982ae23ebd,823
736,be1a2db2071c446b,820
737,2e028b5f120ee0b9,819
738,a3c0fa58f02742e0,818
739,7ff6d4046c98eb53,817
740,1d7673323e2728e3,816
741,b47eefb9ef38415a,815
742,a61e620f45aa714e,815
743,8b6d7f8643e64692,814
744,e5bfe24f51e6cfb3,813
745,9098047d8e656cfc,808
746,d8264383a5d2d166,807
747,f2db70469f93e39d,803
748,6f1611e34759b12a,801
749,13f784fbaf29f809,800
750,9dfe501117af9cfc,799
751,cd5a81efac74a52c,799
752,cbc1ce9079072226,796
753,abaea84afedb8ee4,793
754,31861f5336625e12,788
755,fc3984f215bd1877,787
756,c4f6df9328a87c56,786
757,57671d8391f9ad87,785
758,9a9e612b8f5ba2fc,784
759,f5a1173b7b13d22d,784
760,a512a2f89b656c25,783
761,843b8d2fa08eb184,782
762,3c3f542d6f3f2f39,781
763,dec5112ffc8d7d55,780
764,79aba7c82f997c3d,778
765,1ce5c0469b78b822,775
766,b0b7efc604d67da2,773
767,477b104a876cc494,772
768,f939876df2362e12,768
769,7afadb899415c2d8,767
770,3f20cadf882dcf2f,765
771,2ab4312acf1183b6,765
772,3c1b7244a76d617f,761
773,b1c73ca35d3a44e7,759
774,cddde7ce647ed999,756
775,2df37a127fba4421,755
776,d459a2d4ec1a80cd,754
777,98f662137b9aa218,753
778,f6701ea28382b43a,752
779,9fd699fb89d5ca10,752
780,fdc02ba137df4151,751
781,f5b48563ec481959,750
782,59a111f0e8c5da20,749
783,35f2b9e708ed27dd,747
784,a42e721c97e9a597,746
785,f38bb1ba90d9a1a7,743
786,a3da005750a51c5e,742
787,84c755a250a227d6,741
788,661291edf18c4f98,741
789,e12a1fa7a716459c,741
790,36513f0da97a6f5f,737
791,69f258bd045e4eb7,735
792,f0ca355b88ab0262,733
793,50fbfd9f6ba18ec3,733
794,78fa260ab326466b,733
795,b36680cc4efdb617,732
796,ef8a7e99c314c3d9,732
797,292fef4f6d589d28,732
798,e462dc472cf12db3,732
799,e1e9c2d288c30bf6,731
800,4634e7c7c4618bdf,730
801,10c7bb86fe5a5bb9,730
802,bad065955592b4f7,729
803,15cfbb91c583979d,727
804,5dfa8b01e524df69,726
805,5e114065214457e7,725
806,cd7fcf4ee4037126,724
807,9ea1184dd7c45ab2,723
808,68ec5a81e325a413,722
809,23d46c0c6d1568a9,721
810,cb068253adb98c34,721
811,e0527d7fd074050e,720
812,a5aaba5aa9c37be8,716
813,a6839ff009649eae,715
814,a2f5a6bde728742a,713
815,a1abd3c8dd43cae4,713
816,dbd10b142e990312,711
817,b73144519b0b636e,710
818,48458daa031662d6,710
819,7fed99f32cfc9b80,709
820,4583c1944ccd050e,709
821,17fca60c05e46743,707
822,ca5a6b977ff2e386,705
823,52b25f991433508b,705
824,8b9e1d4018e2892b,703
825,e266356557f306ba,703
826,6b081e71afcfc0b0,703
827,af02ce4399ef2b7f,702
828,aebcbd121d11bf48,702
829,e2cbe85876cd2773,701
830,315b244f6fc36484,701
831,80db1b81c060f8bc,699
832,957100f367df1dd8,698
833,8a2089415fc0b3af,696
834,f623206c38894f87,696
835,760c20648990a210,695
836,b22b99a4dbd51813,694
837,fbb34663f9ac96b1,693
838,bf7e952b7c259020,692
839,56d6352483746eba,691
840,de811117abca6d8b,690
841,869f8c74924e3053,688
842,39b546a30732f97b,687
843,597d995383f0f286,685
844,4972a3bfad9c3f25,685
845,fc3af26f79041391,685
846,d60158a2e0f5095b,684
847,f2844c948e638233,682
848,ea83e7cfd52b1de7,682
