 97.0,  0.0,  5.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 46.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
113.0,  0.0,  2.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
 73.0,  0.0,  2.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 65.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 64.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  3.0,  0.0
 22.0,  0.0,  4.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
 51.0,  0.0,  2.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 56.0,  0.0,  3.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 95.0,  0.0,  2.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
 45.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 31.0,  0.0,  4.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  2.0,  0.0
 31.0,  0.0,  5.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  2.0,  0.0
 31.0,  0.0,  3.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
 23.0,  0.0, 10.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  2.0,  0.0
113.0,  0.0,  3.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
  2.0,  0.0,  3.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
  3.0,  0.0,  1.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  2.0,  0.0
 82.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
  9.0,  0.0,  4.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  2.0,  0.0
103.0,  0.0,  4.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
 66.0,  0.0,  2.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 71.0,  0.0,  2.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 74.0,  0.0, 11.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
123.0,  0.0,  3.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  2.0,  0.0
 86.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 54.0,  0.0,  2.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 67.0,  0.0,  3.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
  2.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 29.0,  0.0,  4.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  2.0,  0.0
 18.0,  0.0,  5.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 57.0,  0.0,  3.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
 31.0,  0.0,  2.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  1.0,  0.0
  5.0,  0.0,  1.0,8383.0,10745.0,32816.0,50009.0,74381.0,100.0,  2.0,  0.0
 23.0,  0.0,  4.0,14144.0,32109.0,48876.0,50009.0,59542.0,100.0,  1.0,  0.0
 78.0,  1.0,  1.0,2720.0,3546.0,44529.0,59542.0,65393.0,870.0,  2.0,  0.0
103.0,  1.0,  5.0,3546.0,10385.0,54114.0,59542.0,64800.0,110.0,  1.0,  0.0
116.0,  1.0,  2.0,2720.0,3546.0,35516.0,59542.0,65393.0,870.0,  1.0,  0.0
116.0,  1.0,  3.0,3546.0,35516.0,46529.0,59542.0,74051.0,870.0,  1.0,  0.0
 59.0,  1.0,  5.0,3546.0,4861.0,29763.0,35516.0,59542.0,870.0,  4.0,  0.0
 86.0,  1.0,  1.0,2720.0,3546.0,44529.0,59542.0,65393.0,110.0,  3.0,  0.0
101.0,  1.0,  1.0,2720.0,3546.0,44529.0,59542.0,65393.0,110.0,  2.0,  0.0
 50.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 38.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 36.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 44.0,  2.0,  3.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  1.0,  0.0
 39.0,  2.0,  2.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  1.0,  0.0
 43.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
120.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 43.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 38.0,  2.0, 13.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 52.0,  2.0,  6.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  2.0,  0.0
114.0,  2.0, 12.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
121.0,  2.0, 12.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  8.0,  0.0
 45.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 99.0,  2.0,  5.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
120.0,  2.0,  5.0,9864.0,28235.0,38754.0,49935.0,74263.0,1500.0,  3.0,  0.0
 99.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 59.0,  2.0, 17.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  1.0,  0.0
 51.0,  2.0,  5.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  1.0,  0.0
 33.0,  2.0, 10.0,10677.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
 23.0,  2.0,  1.0,5937.0,10097.0,49935.0,62679.0,74263.0,1500.0,  6.0,  0.0
120.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 99.0,  2.0,  2.0,10097.0,18479.0,22720.0,49935.0,74263.0,1500.0,  2.0,  0.0
122.0,  2.0, 27.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  4.0,  0.0
 85.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  7.0,  0.0
 69.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 68.0,  2.0,  9.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 83.0,  2.0, 23.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  2.0,  0.0
 82.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 84.0,  2.0,  6.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 82.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 84.0,  2.0,  5.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 83.0,  2.0,  9.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 56.0,  2.0,  1.0,9864.0,28235.0,29746.0,49935.0,74263.0,1500.0,  1.0,  0.0
 71.0,  2.0,  2.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  2.0,  0.0
 93.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  4.0,  0.0
113.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
123.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  5.0,  0.0
115.0,  2.0,  9.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
108.0,  2.0,  1.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  1.0,  0.0
106.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  4.0,  0.0
 60.0,  2.0,  4.0,10677.0,49935.0,53583.0,66571.0,74263.0,1500.0,  1.0,  0.0
108.0,  2.0,  2.0,10677.0,18479.0,22720.0,49935.0,74263.0,1500.0,  1.0,  0.0
 73.0,  2.0,  7.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  1.0,  0.0
 60.0,  2.0,  5.0,10097.0,49935.0,53583.0,66571.0,74263.0,1500.0,  2.0,  0.0
 92.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
 99.0,  2.0,  9.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 49.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
100.0,  2.0, 39.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  1.0,  0.0
115.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 42.0,  2.0,  1.0,9864.0,22779.0,49935.0,62679.0,74263.0,1500.0,  1.0,  0.0
 35.0,  2.0,  3.0,9864.0,28235.0,29746.0,49935.0,74263.0,1500.0,  1.0,  0.0
 60.0,  2.0, 16.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 99.0,  2.0,  4.0,10097.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
120.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  4.0,  0.0
 39.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 99.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  4.0,  0.0
 43.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 44.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 38.0,  2.0,  6.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
120.0,  2.0,  1.0,8002.0,10677.0,40874.0,49935.0,74263.0,1500.0,  2.0,  0.0
122.0,  2.0, 12.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  6.0,  0.0
 32.0,  2.0,  1.0,10677.0,49935.0,53583.0,66571.0,74263.0,1500.0,  4.0,  0.0
121.0,  2.0,  3.0,9864.0,26557.0,29763.0,49935.0,74263.0,1500.0,  2.0,  0.0
 25.0,  2.0,  4.0,8002.0,10097.0,40874.0,49935.0,74263.0,1500.0,  2.0,  0.0
 30.0,  2.0, 11.0,10677.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
  3.0,  2.0,  7.0,9864.0,19850.0,49935.0,62679.0,74263.0,1500.0,  1.0,  0.0
 36.0,  2.0,  8.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 36.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 97.0,  2.0,  1.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  1.0,  0.0
 67.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
119.0,  2.0, 11.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 88.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  4.0,  0.0
 60.0,  2.0,  3.0,10677.0,49935.0,53583.0,66571.0,74263.0,1500.0,  5.0,  0.0
117.0,  2.0,  8.0,10677.0,28235.0,49935.0,57698.0,74263.0,1500.0,  1.0,  0.0
 90.0,  2.0, 26.0,9864.0,18479.0,22720.0,49935.0,74263.0,1500.0,  2.0,  0.0
119.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
 98.0,  2.0,  6.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
119.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  5.0,  0.0
 94.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
100.0,  2.0,  8.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 47.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
110.0,  2.0,  2.0,10677.0,28235.0,29746.0,49935.0,74263.0,1500.0,  2.0,  0.0
119.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
 94.0,  2.0,  8.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 54.0,  2.0,  6.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 86.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 84.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
 94.0,  2.0, 14.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
 73.0,  2.0,  8.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 78.0,  2.0,  3.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 94.0,  2.0,  6.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 20.0,  2.0,  3.0,9864.0,28235.0,38754.0,49935.0,74263.0,1500.0,  1.0,  0.0
 95.0,  2.0, 34.0,8854.0,9292.0,10677.0,49935.0,74263.0,1500.0,  1.0,  0.0
 90.0,  2.0,  5.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
117.0,  2.0, 14.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 95.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 63.0,  2.0,  2.0,5937.0,10097.0,49935.0,62679.0,74263.0,1500.0,  1.0,  0.0
 86.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
 47.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
106.0,  2.0,  8.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 94.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  6.0,  0.0
110.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  4.0,  0.0
119.0,  2.0, 12.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 78.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 73.0,  2.0,  7.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 92.0,  2.0,  7.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  2.0,  0.0
106.0,  2.0,  6.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 27.0,  2.0,  1.0,10677.0,26557.0,29763.0,49935.0,74263.0,1500.0,  2.0,  0.0
 11.0,  2.0,  1.0,9864.0,28235.0,38754.0,49935.0,74263.0,1500.0,  1.0,  0.0
 89.0,  2.0,  1.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  2.0,  0.0
 96.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
  3.0,  2.0,  3.0,9864.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
 36.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 36.0,  2.0, 12.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  6.0,  0.0
 10.0,  2.0,  2.0,10097.0,28235.0,49935.0,54297.0,74263.0,1500.0,  2.0,  0.0
 16.0,  2.0,  1.0,9864.0,31772.0,49935.0,62544.0,74263.0,1500.0,  1.0,  0.0
  1.0,  2.0,  6.0,10677.0,19850.0,49935.0,62679.0,74263.0,1500.0,  1.0,  0.0
 72.0,  2.0,  8.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  1.0,  0.0
 98.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 37.0,  2.0,  2.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  3.0,  0.0
116.0,  2.0, 16.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
116.0,  2.0,  1.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  2.0,  0.0
 37.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 59.0,  2.0,  9.0,10677.0,31772.0,49935.0,62544.0,74263.0,1500.0,  1.0,  0.0
 33.0,  2.0,  6.0,10677.0,26557.0,29763.0,49935.0,74263.0,1500.0,  2.0,  0.0
 64.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  9.0,  0.0
 37.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 59.0,  2.0, 32.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  2.0,  0.0
 38.0,  2.0, 12.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
120.0,  2.0, 14.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 99.0,  2.0, 16.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 12.0,  2.0,  5.0,10677.0,28235.0,38754.0,49935.0,74263.0,1500.0,  1.0,  0.0
103.0,  2.0,  2.0,10097.0,28235.0,38754.0,49935.0,74263.0,1500.0,  1.0,  0.0
108.0,  2.0,  8.0,9864.0,31772.0,49935.0,62544.0,74263.0,1500.0,  1.0,  0.0
 54.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
107.0,  2.0,  5.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  1.0,  0.0
 86.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 74.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 88.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
101.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  9.0,  0.0
111.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  5.0,  0.0
 74.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 97.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
110.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  9.0,  0.0
 58.0,  2.0, 26.0,7541.0,22779.0,49935.0,62679.0,74263.0,1500.0,  1.0,  0.0
112.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  4.0,  0.0
107.0,  2.0,  2.0,5937.0,10677.0,49935.0,62679.0,74263.0,1500.0,  2.0,  0.0
 81.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
103.0,  2.0,  5.0,9864.0,28235.0,29746.0,49935.0,74263.0,1500.0,  2.0,  0.0
110.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 92.0,  2.0,  2.0,9864.0,28235.0,29746.0,49935.0,74263.0,1500.0,  1.0,  0.0
110.0,  2.0,  3.0,9864.0,28235.0,29746.0,49935.0,74263.0,1500.0,  2.0,  0.0
118.0,  2.0,  4.0,9864.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
120.0,  2.0,  6.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
121.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
112.0,  2.0,  1.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  2.0,  0.0
121.0,  2.0, 13.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 49.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 91.0,  2.0, 15.0,9864.0,19850.0,49935.0,62679.0,74263.0,1500.0,  1.0,  0.0
 98.0,  2.0,  1.0,5937.0,10097.0,49935.0,62679.0,74263.0,1500.0,  3.0,  0.0
 95.0,  2.0, 16.0,10677.0,22779.0,49935.0,62679.0,74263.0,1500.0,  1.0,  0.0
114.0,  2.0, 13.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
107.0,  2.0,  3.0,9864.0,49935.0,53583.0,66571.0,74263.0,1500.0,  1.0,  0.0
 93.0,  2.0, 10.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
122.0,  2.0, 16.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
100.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  5.0,  0.0
 64.0,  2.0,  4.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  3.0,  0.0
 60.0,  2.0,  7.0,10097.0,49935.0,53583.0,66571.0,74263.0,1500.0,  1.0,  0.0
 92.0,  2.0,  3.0,10677.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
 53.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
120.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
120.0,  2.0, 11.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  5.0,  0.0
114.0,  2.0,  1.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 90.0,  2.0,  7.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  5.0,  0.0
 36.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  5.0,  0.0
120.0,  2.0, 10.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  5.0,  0.0
113.0,  2.0,  4.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
 53.0,  2.0, 15.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
121.0,  2.0,  6.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  2.0,  0.0
 91.0,  2.0, 34.0,10677.0,18479.0,22720.0,49935.0,74263.0,1500.0,  1.0,  0.0
 64.0,  2.0,  1.0,10677.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
109.0,  2.0,  7.0,9864.0,28235.0,49935.0,54297.0,74263.0,1500.0,  1.0,  0.0
 95.0,  2.0,  8.0,10677.0,28235.0,38754.0,49935.0,74263.0,3430.0,  4.0,  0.0
 66.0,  2.0,  3.0,2182.0,9864.0,49935.0,57130.0,74263.0,4000.0,  1.0,  0.0
 90.0,  2.0,  4.0,10677.0,49935.0,53583.0,66571.0,74263.0,1500.0,  1.0,  0.0
 37.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
106.0,  2.0,  6.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  1.0,  0.0
106.0,  2.0,  3.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  7.0,  0.0
 78.0,  2.0,  3.0,10677.0,26557.0,29763.0,49935.0,74263.0,1500.0,  1.0,  0.0
110.0,  2.0,  2.0,10677.0,28235.0,49935.0,54297.0,74263.0,5690.0,  3.0,  0.0
